name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Chicago,2006-05-28,33.5,22.8,28.3,33.6,22.8,28.8,18.5,58,0,0,0,,0,0,,26.9,192.5,1014.5,24.4,15,,,,,2006-05-28T05:20:00,2006-05-28T20:16:02,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-05-29,31.5,22.7,25.9,33.5,22.7,26.5,18.7,65.5,7.69,100,33.33,rain,0,0,68.4,27.1,185.9,1017.3,54.7,15.7,,,,,2006-05-29T05:19:26,2006-05-29T20:16:51,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-05-30,30.3,20.7,25.2,31.9,20.7,25.8,19.1,70.5,6.954,100,20.83,rain,0,0,61.2,21.3,199.2,1016.6,63.2,14.6,,,,,2006-05-30T05:18:53,2006-05-30T20:17:40,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,72530594892,72212604879,72534804831,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-05-31,23.9,18.7,21.1,23.9,18.7,21.1,16.8,77.3,0,0,0,,0,0,,26.6,3,1018.9,80.3,12.5,,,,,2006-05-31T05:18:22,2006-05-31T20:18:27,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,72534804831,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-06-01,23.5,17.1,20.1,23.5,17.1,20.1,8.9,50.4,0,0,0,,0,0,55.4,20.6,29.5,1018.8,64.4,16,,,,,2006-06-01T05:17:53,2006-06-01T20:19:13,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-06-02,25.5,15.9,20.4,25.5,15.9,20.4,8.6,47.7,1.013,100,8.33,rain,0,0,77.8,18.7,44.7,1016.3,54.5,16,,,,,2006-06-02T05:17:27,2006-06-02T20:19:57,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-06-03,22.6,13.9,18.6,22.6,13.9,18.6,10,58.9,0,0,0,,0,0,,26.8,30.6,1016,21,15.9,,,,,2006-06-03T05:17:02,2006-06-03T20:20:41,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-06-04,24.1,12.9,18.8,24.1,12.9,18.8,8.2,53.5,0,0,0,,0,0,,20.6,44.7,1016.6,9,16,,,,,2006-06-04T05:16:39,2006-06-04T20:21:23,0.27,Clear,Clear conditions throughout the day.,clear-day,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-06-05,26.3,11.9,20.1,26.3,11.9,20.1,7.5,47.8,0,0,0,,0,0,,17.7,104.1,1016.7,24.6,16,,,,,2006-06-05T05:16:19,2006-06-05T20:22:03,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-06-06,27.9,16,22.2,27.3,16,22.2,11,50.1,0.011,100,4.17,rain,0,0,48.2,30.7,212.1,1012.9,57.5,16,,,,,2006-06-06T05:16:00,2006-06-06T20:22:42,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-06-07,27.1,18.1,21.9,27.3,18.1,21.9,15.2,66.5,0,0,0,,0,0,,24.2,5.5,1011.5,31.6,15.3,,,,,2006-06-07T05:15:44,2006-06-07T20:23:20,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-06-08,27.8,15.6,22.3,27.4,15.6,22.3,12.9,58.7,0.011,100,4.17,rain,0,0,,18.6,35.9,1015.2,25.5,14.9,,,,,2006-06-08T05:15:29,2006-06-08T20:23:56,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-06-09,20.6,13.9,16.4,20.6,13.9,16.4,9.3,63.1,0,0,0,,0,0,,30.6,26.3,1017.3,65.2,16,,,,,2006-06-09T05:15:17,2006-06-09T20:24:31,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-06-10,15.7,9.5,12.7,15.7,7.4,12.6,7.8,73.5,41.456,100,45.83,rain,0,0,48.2,26.7,34.1,1015.7,90.9,13.7,,,,,2006-06-10T05:15:07,2006-06-10T20:25:04,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72534014819,72530594892,72212604879,72534804831,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-06-11,17.5,12.4,14.5,17.5,12.4,14.5,6.7,60.2,0.252,100,12.5,rain,0,0,,25.6,27.5,1015.2,86.1,16,,,,,2006-06-11T05:14:58,2006-06-11T20:25:35,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-06-12,20,10.9,15.6,20,10.9,15.6,7.4,59.1,0,0,0,,0,0,,22.6,22.2,1020.2,23.5,16,,,,,2006-06-12T05:14:52,2006-06-12T20:26:05,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-06-13,22.6,11.1,17.4,22.6,11.1,17.4,9.3,61.2,0,0,0,,0,0,,17.7,38.7,1020.5,34.5,16,,,,,2006-06-13T05:14:48,2006-06-13T20:26:32,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-06-14,25.1,13.7,19.2,25.1,13.7,19.2,10.4,58.2,0.065,100,8.33,rain,0,0,,17,81.6,1018.8,48.2,15.8,,,,,2006-06-14T05:14:46,2006-06-14T20:26:59,0.61,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-06-15,29,17.4,23.7,28.8,17.4,23.7,13.6,54.4,0,0,0,,0,0,,16.8,151.6,1018.6,74.4,16,,,,,2006-06-15T05:14:46,2006-06-15T20:27:23,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-06-16,32,22.9,27.2,32.2,22.9,27.4,16.3,52.1,0,0,0,,0,0,,27.1,193.9,1017.1,57.1,15.6,,,,,2006-06-16T05:14:48,2006-06-16T20:27:45,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-06-17,33,22.4,27.5,33.3,22.4,27.7,16.4,51.8,0.081,100,8.33,rain,0,0,61.7,36.6,195.9,1013.7,50.8,15.6,,,,,2006-06-17T05:14:52,2006-06-17T20:28:06,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-06-18,25.2,21.1,23.4,25.2,21.1,23.4,18.7,75.4,0.888,100,37.5,rain,0,0,,23.7,216.3,1011.2,76.7,15.7,,,,,2006-06-18T05:14:58,2006-06-18T20:28:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-06-19,29.8,20.4,24.7,28.8,20.4,24.4,14.7,58.2,0,0,0,,0,0,53.6,36.2,270.8,1012.7,31,15.7,,,,,2006-06-19T05:15:06,2006-06-19T20:28:42,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-06-20,24.8,17.1,21.3,24.8,17.1,21.3,14.1,64.3,0.074,100,12.5,rain,0,0,,16.6,89.9,1016.2,49.5,15.9,,,,,2006-06-20T05:15:16,2006-06-20T20:28:57,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-06-21,30.3,22.5,25.6,32.9,22.5,26.3,20.1,72.5,1.555,100,25,rain,0,0,79.6,30.6,227,1012.1,59.2,15.4,,,,,2006-06-21T05:15:28,2006-06-21T20:29:10,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-06-22,27.2,20,23.9,27.5,20,23.9,17.2,67.9,4.039,100,25,rain,0,0,,20.7,283.8,1017.1,57.4,15.4,,,,,2006-06-22T05:15:42,2006-06-22T20:29:21,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-06-23,22.1,15.5,18.8,22.1,15.5,18.8,10.7,60.5,0,0,0,,0,0,,23.4,22.7,1020.8,50.9,16,,,,,2006-06-23T05:15:58,2006-06-23T20:29:30,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-06-24,25.7,12.6,20.3,25.7,12.6,20.3,8,49.4,0,0,0,,0,0,,17.8,61.7,1020.4,30.6,16,,,,,2006-06-24T05:16:15,2006-06-24T20:29:36,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-06-25,21.5,17.9,19.6,21.5,17.9,19.6,14,70.4,1.967,100,37.5,rain,0,0,,18.4,48,1017.8,84.8,15.3,,,,,2006-06-25T05:16:35,2006-06-25T20:29:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-06-26,20.9,16.6,18.3,20.9,16.6,18.3,14.6,79.8,20.31,100,37.5,rain,0,0,48.2,29.9,14.3,1015.7,85.9,14.2,,,,,2006-06-26T05:16:56,2006-06-26T20:29:44,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,72530594892,72212604879,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-06-27,24.8,15.8,20.5,24.8,15.8,20.5,13.1,64.1,0.1,100,16.67,rain,0,0,,15.9,280.1,1014.8,74.8,15.9,,,,,2006-06-27T05:17:19,2006-06-27T20:29:45,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-06-28,24.3,15.9,20.1,24.3,15.9,20.1,13.3,67.2,4.162,100,33.33,rain,0,0,55,24.6,285.1,1017.2,42.7,14.9,,,,,2006-06-28T05:17:43,2006-06-28T20:29:44,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,72530594892,72212604879,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-06-29,25.1,13.8,19.8,25.1,13.8,19.8,12,64.2,0.039,100,8.33,rain,0,0,,13.3,46.7,1020.5,27.4,14.9,,,,,2006-06-29T05:18:10,2006-06-29T20:29:40,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-06-30,28.2,15.1,22.3,28.3,15.1,22.3,12.5,54.6,0,0,0,,0,0,,15.1,172.9,1017.9,30.3,15.5,,,,,2006-06-30T05:18:38,2006-06-30T20:29:35,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-07-01,32.5,19.8,26.6,33.1,19.8,26.8,17.2,58.9,0,0,0,,0,0,60,34.6,221.7,1014.7,54.2,14.6,,,,,2006-07-01T05:19:08,2006-07-01T20:29:27,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-07-02,29.2,23.8,26.3,30.4,23.8,26.6,18.2,61.7,0.253,100,12.5,rain,0,0,,20.8,245.4,1016.1,68.6,15.2,,,,,2006-07-02T05:19:39,2006-07-02T20:29:18,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,72530594892,74466504838,72534714880"
Chicago,2006-07-03,28.1,21.9,24,30.9,21.9,24.3,20.5,81.2,10.411,100,45.83,rain,0,0,,18.4,202.8,1016.3,72.8,12.3,,,,,2006-07-03T05:20:12,2006-07-03T20:29:06,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-07-04,25.1,19.3,22.9,25.1,19.3,22.9,16.6,69,0,0,0,,0,0,,23.6,21.5,1016,38.8,14.1,,,,,2006-07-04T05:20:46,2006-07-04T20:28:52,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-07-05,24.2,16.8,20.5,24.2,16.8,20.5,10.5,55.4,0,0,0,,0,0,,17.8,58.1,1020.6,28.3,15.4,,,,,2006-07-05T05:21:22,2006-07-05T20:28:36,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-07-06,24.8,15.3,20.7,24.8,15.3,20.7,9.6,50.8,0,0,0,,0,0,,22,24.1,1024.6,17.1,16,,,,,2006-07-06T05:21:59,2006-07-06T20:28:18,0.36,Clear,Clear conditions throughout the day.,clear-day,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-07-07,27.7,14.6,22.1,27.3,14.6,22,12.2,56,0,0,0,,0,0,,14.6,163.7,1026,31.1,16,,,,,2006-07-07T05:22:38,2006-07-07T20:27:57,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-07-08,28.3,18.5,24.1,28,18.5,24.1,13.7,53.2,0.017,100,4.17,rain,0,0,,19.7,218.1,1021.1,45.3,15.8,,,,,2006-07-08T05:23:18,2006-07-08T20:27:35,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-07-09,31.1,22.4,26.5,31.8,22.4,26.8,16.9,56.2,0.336,100,4.17,rain,0,0,,26.8,228.4,1013.6,59.6,15.6,,,,,2006-07-09T05:23:59,2006-07-09T20:27:11,0.45,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"72534014819,72530594892,72212604879,74466504838,72534714880,72534514834"
Chicago,2006-07-10,25.3,19,20.8,25.3,19,20.8,15.8,73.4,0.584,100,8.33,rain,0,0,,18.2,46.9,1014.5,86.5,15.9,,,,,2006-07-10T05:24:42,2006-07-10T20:26:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,72530594892,72212604879,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-07-11,24.5,19.5,22,24.5,19.5,22,19.8,87.2,9.906,100,66.67,rain,0,0,,14.2,34.3,1013.2,93,11.7,,,,,2006-07-11T05:25:26,2006-07-11T20:26:15,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,72530594892,72212604879,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-07-12,25.3,20.7,22.7,25.3,20.7,22.7,19.7,83.5,0.876,100,29.17,rain,0,0,,15.7,30.5,1014.6,89.2,10.1,,,,,2006-07-12T05:26:11,2006-07-12T20:25:45,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72534014819,72530594892,72212604879,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-07-13,29.1,20.3,24.8,31.4,20.3,25.7,20,75.9,0.103,100,8.33,rain,0,0,,15.8,113.5,1015.2,66.4,11.6,,,,,2006-07-13T05:26:57,2006-07-13T20:25:12,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,72530594892,72212604879,72534804831,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-07-14,30.2,22.8,26.1,32.4,22.8,26.9,21.2,75.6,10.004,100,20.83,rain,0,0,48.2,19.5,246.3,1012.6,61.2,13.1,,,,,2006-07-14T05:27:44,2006-07-14T20:24:37,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72534014819,72530594892,72212604879,72534804831,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-07-15,34.3,22.8,29,35.7,22.8,30.1,19.5,59.2,0,0,0,,0,0,,19.4,278.4,1017.5,10.9,16,,,,,2006-07-15T05:28:32,2006-07-15T20:24:01,0.66,Clear,Clear conditions throughout the day.,clear-day,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-07-16,33.8,23.5,29,37,23.5,30.9,21.2,64.4,0,0,0,,0,0,,22.9,213.2,1018,24,15.8,,,,,2006-07-16T05:29:21,2006-07-16T20:23:22,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-07-17,34.3,24.5,29.7,40.6,24.5,33,22,63.8,0.398,100,4.17,rain,0,0,71.5,27.3,215.5,1014.2,22,15.3,,,,,2006-07-17T05:30:12,2006-07-17T20:22:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-07-18,27.5,22.5,25,28,22.5,25.1,17.8,66.3,1.629,100,12.5,rain,0,0,61.1,28.6,46.4,1017.4,49.2,15.4,,,,,2006-07-18T05:31:03,2006-07-18T20:21:59,0.77,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72534014819,72530594892,72212604879,72534804831,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-07-19,31.3,21.3,26.4,34.5,21.3,28.2,20.8,72.1,0.059,100,8.33,rain,0,0,,21.4,157.6,1017.9,49.9,13.1,,,,,2006-07-19T05:31:55,2006-07-19T20:21:14,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-07-20,26.9,21.8,24.3,29.2,21.8,24.4,21,82.3,24.06,100,37.5,rain,0,0,59.4,26.2,170.8,1015.8,88.5,11.8,,,,,2006-07-20T05:32:47,2006-07-20T20:20:28,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72534014819,72530594892,72212604879,72534804831,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-07-21,25,19.5,21.9,25,19.5,21.9,18,78.9,0.844,100,29.17,rain,0,0,,26.1,25.8,1016.5,68.7,12.8,,,,,2006-07-21T05:33:41,2006-07-21T20:19:40,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-07-22,26.4,17.2,21.3,26.4,17.2,21.3,14,65.7,1.137,100,20.83,rain,0,0,,19.9,0.2,1015.1,63.9,15.8,,,,,2006-07-22T05:34:35,2006-07-22T20:18:49,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-07-23,26.1,16.6,21.9,26.1,16.6,21.9,15.7,70,0.209,100,8.33,rain,0,0,,14,81.3,1015.1,27.8,15.5,,,,,2006-07-23T05:35:30,2006-07-23T20:17:57,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-07-24,31,20,25.6,31.7,20,26,17.5,62.3,0,0,0,,0,0,51.8,30.8,222.4,1012.7,46.4,16,,,,,2006-07-24T05:36:26,2006-07-24T20:17:04,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-07-25,31.9,23,27.4,33.6,23,28.2,18.9,60.9,0.011,100,4.17,rain,0,0,,24.7,211.9,1012.3,53.7,15.8,,,,,2006-07-25T05:37:22,2006-07-25T20:16:08,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-07-26,28.9,23.1,25.7,31.4,23.1,26.4,20.2,72.1,2.039,100,20.83,rain,0,0,,21.3,216.1,1009.3,68,14.8,,,,,2006-07-26T05:38:19,2006-07-26T20:15:11,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-07-27,29.7,22.6,25.2,33.8,22.6,26.2,21.3,79.4,1.631,100,25,rain,0,0,64.4,18.3,197.5,1009.7,66.3,13.4,,,,,2006-07-27T05:39:16,2006-07-27T20:14:12,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,72530594892,72212604879,72534804831,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-07-28,32.9,21.3,27.1,35.8,21.3,28.5,20.6,70.1,0.033,100,12.5,rain,0,0,,16.5,256.8,1013.7,38.5,13.4,,,,,2006-07-28T05:40:14,2006-07-28T20:13:11,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-07-29,32.9,23.7,29,37.1,23.7,31.5,22.1,68,0,0,0,,0,0,,17.4,241.1,1014.8,33.7,15,,,,,2006-07-29T05:41:12,2006-07-29T20:12:09,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-07-30,31.2,25.2,28.2,35.3,25.2,30.9,22.9,73.4,1.32,100,4.17,rain,0,0,55.4,21.8,196.2,1012,29.2,14.4,,,,,2006-07-30T05:42:11,2006-07-30T20:11:05,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,72530594892,72212604879,72534804831,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-07-31,36.4,25.4,30.9,41.9,25.4,35.3,23.5,66.3,0,0,0,,0,0,,24.3,208.7,1010.6,20.1,15.3,,,,,2006-07-31T05:43:10,2006-07-31T20:09:59,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72530594892,72212604879,72534804831,74466504838,72534714880,72534514834"
Chicago,2006-08-01,36.3,26.3,31.3,40.8,26.3,35.2,22.7,61.7,0,0,0,,0,0,,20.5,216.7,1012.2,10.2,15.9,,,,,2006-08-01T05:44:10,2006-08-01T20:08:52,0.25,Clear,Clear conditions throughout the day.,clear-day,"72534014819,72530594892,72212604879,72534804831,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-08-02,35.3,24.9,30.3,40.4,24.9,33.6,22.4,64,4.973,100,16.67,rain,0,0,57.5,26.6,224.6,1010,37.4,15.5,,,,,2006-08-02T05:45:10,2006-08-02T20:07:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72530594892,72212604879,72534804831,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-08-03,26.7,20.5,23.4,27.1,20.5,23.4,19.5,80.4,18.761,100,66.67,rain,0,0,55.4,16.8,356,1012.6,62.8,13.9,,,,,2006-08-03T05:46:10,2006-08-03T20:06:33,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72530594892,72212604879,72534804831,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-08-04,30.6,19,24.8,30,19,24.7,15.3,58.7,1.069,100,79.17,rain,0,0,,16.3,13.2,1018.8,7,15.8,,,,,2006-08-04T05:47:11,2006-08-04T20:05:21,0.34,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"72530594892,72212604879,72534804831,72530094846,74466504838,72534714880,72534514834"
Chicago,2006-08-05,28.7,17.6,23.6,29.1,17.6,23.8,16.9,68.2,0.227,100,29.17,rain,0,0,,14.9,168.7,1019.1,32.2,15.6,,,,,2006-08-05T05:48:11,2006-08-05T20:04:08,0.38,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534714880,72534514834"
Chicago,2006-08-06,28.2,20.6,24.2,29.5,20.6,24.6,19.1,73.8,0.53,100,33.33,rain,0,0,,19.2,185.6,1017,43.4,15.1,,,,,2006-08-06T05:49:12,2006-08-06T20:02:54,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-07,29.1,21.8,25.2,29.6,21.8,25.4,18.4,68.2,0,0,0,,0,0,,19.2,47.2,1019.4,48.8,12.5,,,,,2006-08-07T05:50:14,2006-08-07T20:01:38,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-08,24.8,20.2,22.3,24.8,20.2,22.3,14.8,62.8,0,0,0,,0,0,,17.9,56.5,1022.6,43.9,16,,,,,2006-08-08T05:51:15,2006-08-08T20:00:21,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-09,28.4,19.6,24.1,30.1,19.6,24.5,18.8,73.2,0,0,0,,0,0,,12.6,170.2,1016.9,72,15.5,,,,,2006-08-09T05:52:17,2006-08-09T19:59:02,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-10,24.8,22.8,23.8,24.8,22.8,23.8,21.2,85.7,5.975,100,62.5,rain,0,0,,21.1,54.3,1012.8,84.9,9.9,,,,,2006-08-10T05:53:18,2006-08-10T19:57:42,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72212604879,72534804831,72530094846,72534514834"
Chicago,2006-08-11,24.3,20.3,22.3,24.3,20.3,22.3,16.8,71.6,0.202,100,25,rain,0,0,48.2,24,57.7,1016.2,46.3,14.7,,,,,2006-08-11T05:54:20,2006-08-11T19:56:21,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72212604879,72534804831,72530094846,72534514834"
